,Date,Open,High,Low,Volume,Close,Adj Close,compound,neg,pos,neu
1541,2014-09-23,17165.910156,17171.880859,17055.869141,77090000,17055.869141,17055.869141,-0.9821,0.141,0.06,0.799
1542,2014-09-24,17056.640625,17226.599609,17033.929688,80530000,17210.060547,17210.060547,-0.9473,0.132,0.094,0.774
1543,2014-09-25,17204.859375,17204.859375,16945.800781,93520000,16945.800781,16945.800781,-0.9403,0.122,0.092,0.786
1544,2014-09-26,16948.619141,17148.150391,16948.109375,74670000,17113.150391,17113.150391,-0.98,0.124,0.093,0.783
1545,2014-09-29,17107.689453,17107.689453,16934.429688,70220000,17071.220703,17071.220703,-0.9946,0.174,0.052,0.774
1546,2014-09-30,17070.449219,17145.099609,17017.109375,102290000,17042.900391,17042.900391,-0.9946,0.132,0.055,0.813
1547,2014-10-01,17040.460938,17041.160156,16776.130859,104240000,16804.710938,16804.710938,-0.986,0.109,0.037,0.854
1548,2014-10-02,16808.269531,16857.25,16674.039062,75490000,16801.050781,16801.050781,-0.9694,0.11,0.072,0.818
1549,2014-10-03,16802.199219,17027.839844,16802.199219,87940000,17009.689453,17009.689453,-0.9888,0.161,0.065,0.774
1550,2014-10-06,17010.339844,17099.390625,16930.380859,655450000,16991.910156,16991.910156,-0.9865,0.152,0.086,0.762
1551,2014-10-07,16988.25,16988.25,16715.789062,79420000,16719.390625,16719.390625,-0.9878,0.144,0.07,0.786
1552,2014-10-08,16718.650391,17006.910156,16663.259766,106930000,16994.220703,16994.220703,-0.9742,0.123,0.073,0.804
1553,2014-10-09,16989.369141,16989.369141,16649.039062,93210000,16659.25,16659.25,-0.988,0.112,0.048,0.84
1554,2014-10-10,16654.880859,16757.599609,16543.910156,136370000,16544.099609,16544.099609,-0.996,0.177,0.052,0.772
1555,2014-10-13,16535.429688,16602.410156,16310.469727,107830000,16321.070312,16321.070312,-0.9862,0.131,0.049,0.821
1556,2014-10-14,16321.900391,16463.669922,16273.639648,110410000,16315.19043,16315.19043,-0.9872,0.157,0.046,0.797
1557,2014-10-15,16313.299805,16313.299805,15855.120117,160380000,16141.740234,16141.740234,-0.9937,0.157,0.075,0.768
1558,2014-10-16,16137.139648,16211.120117,15935.219727,131670000,16117.240234,16117.240234,0.2462,0.093,0.088,0.819
1559,2014-10-17,16118.389648,16427.380859,16118.389648,137910000,16380.410156,16380.410156,-0.9905,0.133,0.047,0.82
1560,2014-10-20,16373.150391,16401.630859,16260.540039,94320000,16399.669922,16399.669922,-0.9898,0.168,0.07,0.762
1561,2014-10-21,16406.029297,16620.779297,16405.769531,105110000,16614.810547,16614.810547,-0.9895,0.149,0.085,0.766
1562,2014-10-22,16615.259766,16653.890625,16459.849609,92050000,16461.320312,16461.320312,0.2672,0.101,0.103,0.796
1563,2014-10-23,16468.070312,16767.519531,16468.070312,99420000,16677.900391,16677.900391,-0.99,0.18,0.102,0.718
1564,2014-10-24,16677.039062,16811.710938,16649.720703,90400000,16805.410156,16805.410156,-0.9953,0.163,0.066,0.771
1565,2014-10-27,16796.099609,16836.980469,16729.830078,72580000,16817.939453,16817.939453,-0.9929,0.188,0.057,0.755
1566,2014-10-28,16825.189453,17006.449219,16825.189453,83870000,17005.75,17005.75,-0.9876,0.156,0.094,0.75
1567,2014-10-29,17005.070312,17065.5,16895.380859,76450000,16974.310547,16974.310547,0.9913,0.085,0.145,0.77
1568,2014-10-30,16968.140625,17223.960938,16920.759766,80180000,17195.419922,17195.419922,-0.8865,0.072,0.047,0.88
1569,2014-10-31,17208.779297,17395.539062,17208.779297,121610000,17390.519531,17390.519531,-0.9749,0.102,0.042,0.857
1570,2014-11-03,17390.900391,17410.650391,17339.849609,80030000,17366.240234,17366.240234,-0.7988,0.076,0.057,0.867
1571,2014-11-04,17368.810547,17397.230469,17278.359375,81390000,17383.839844,17383.839844,-0.9887,0.141,0.058,0.8
1572,2014-11-05,17385.759766,17486.589844,17385.759766,76030000,17484.529297,17484.529297,-0.9932,0.177,0.078,0.745
1573,2014-11-06,17491.660156,17560.310547,17440.349609,70670000,17554.470703,17554.470703,-0.9968,0.193,0.058,0.749
1574,2014-11-07,17558.580078,17575.330078,17493.369141,82860000,17573.929688,17573.929688,-0.9909,0.125,0.05,0.825
1575,2014-11-10,17568.980469,17621.869141,17547.509766,71430000,17613.740234,17613.740234,-0.9936,0.147,0.051,0.802
1576,2014-11-11,17615.640625,17638.210938,17584.939453,52880000,17614.900391,17614.900391,-0.7424,0.098,0.083,0.819
1577,2014-11-12,17604.75,17626.710938,17536.169922,75980000,17612.199219,17612.199219,-0.9947,0.175,0.057,0.768
1578,2014-11-13,17618.689453,17705.480469,17583.880859,80540000,17652.789062,17652.789062,-0.9686,0.105,0.055,0.84
1579,2014-11-14,17653.109375,17664.150391,17613.199219,72850000,17634.740234,17634.740234,-0.9973,0.19,0.061,0.749
1580,2014-11-17,17631.849609,17675.070312,17606.810547,70330000,17647.75,17647.75,-0.992,0.175,0.055,0.771
1581,2014-11-18,17643.089844,17735.710938,17642.029297,87420000,17687.820312,17687.820312,-0.995,0.176,0.073,0.751
1582,2014-11-19,17685.509766,17712.259766,17624.5,73780000,17685.730469,17685.730469,-0.9931,0.16,0.061,0.78
1583,2014-11-20,17677.320312,17720.439453,17603.890625,77740000,17719.0,17719.0,-0.9982,0.207,0.039,0.754
1584,2014-11-21,17721.019531,17894.830078,17721.019531,140940000,17810.060547,17810.060547,-0.9934,0.158,0.068,0.774
1585,2014-11-24,17812.630859,17855.269531,17793.189453,85510000,17817.900391,17817.900391,-0.9888,0.142,0.052,0.805
1586,2014-11-25,17819.050781,17854.730469,17790.890625,88190000,17814.939453,17814.939453,-0.9958,0.215,0.113,0.672
1587,2014-11-26,17812.25,17833.759766,17791.160156,67450000,17827.75,17827.75,-0.9902,0.163,0.081,0.756
1588,2014-11-28,17830.550781,17893.419922,17807.779297,80470000,17828.240234,17828.240234,-0.9957,0.179,0.066,0.755
1589,2014-12-01,17827.269531,17827.269531,17726.550781,86390000,17776.800781,17776.800781,-0.9918,0.156,0.062,0.782
1590,2014-12-02,17778.849609,17897.050781,17778.849609,81970000,17879.550781,17879.550781,0.0498,0.094,0.092,0.814
1591,2014-12-03,17880.900391,17924.150391,17855.589844,99400000,17912.619141,17912.619141,-0.9961,0.137,0.048,0.815
1592,2014-12-04,17910.019531,17937.960938,17814.810547,76270000,17900.099609,17900.099609,-0.998,0.172,0.028,0.8
1593,2014-12-05,17903.050781,17991.189453,17903.050781,79110000,17958.789062,17958.789062,-0.9952,0.183,0.076,0.74
1594,2014-12-08,17954.939453,17960.560547,17804.279297,88680000,17852.480469,17852.480469,-0.9954,0.166,0.065,0.77
1595,2014-12-09,17847.369141,17847.369141,17629.570312,100400000,17801.199219,17801.199219,-0.9912,0.154,0.075,0.771
1596,2014-12-10,17797.990234,17797.990234,17508.099609,115100000,17533.150391,17533.150391,-0.9979,0.223,0.065,0.711
1597,2014-12-11,17534.300781,17758.509766,17534.300781,90100000,17596.339844,17596.339844,-0.9866,0.131,0.064,0.805
1598,2014-12-12,17590.050781,17590.050781,17280.830078,121950000,17280.830078,17280.830078,0.466,0.144,0.153,0.703
1599,2014-12-15,17285.740234,17403.539062,17115.279297,114050000,17180.839844,17180.839844,-0.9921,0.151,0.072,0.776
1600,2014-12-16,17173.070312,17427.439453,17067.589844,116640000,17068.869141,17068.869141,-0.9978,0.231,0.057,0.712
1601,2014-12-17,17069.160156,17389.300781,17069.160156,118220000,17356.869141,17356.869141,-0.9985,0.22,0.038,0.742
1602,2014-12-18,17367.849609,17778.400391,17367.849609,123940000,17778.150391,17778.150391,-0.998,0.199,0.052,0.749
1603,2014-12-19,17778.019531,17874.029297,17746.550781,343690000,17804.800781,17804.800781,-0.9938,0.172,0.092,0.736
1604,2014-12-22,17812.25,17962.779297,17812.25,98460000,17959.439453,17959.439453,-0.984,0.13,0.081,0.789
1605,2014-12-23,17971.509766,18069.220703,17970.160156,82890000,18024.169922,18024.169922,-0.9949,0.181,0.082,0.737
1606,2014-12-24,18035.730469,18086.240234,18027.779297,42870000,18030.210938,18030.210938,-0.989,0.134,0.042,0.824
1607,2014-12-26,18038.300781,18103.449219,18038.300781,52570000,18053.710938,18053.710938,-0.9946,0.171,0.077,0.751
1608,2014-12-29,18046.580078,18073.039062,18021.570312,53870000,18038.230469,18038.230469,-0.994,0.179,0.051,0.77
1609,2014-12-30,18035.019531,18035.019531,17959.699219,47490000,17983.070312,17983.070312,-0.9922,0.16,0.064,0.776
1610,2014-12-31,17987.660156,18043.220703,17820.880859,82840000,17823.070312,17823.070312,-0.9926,0.158,0.046,0.797
1611,2015-01-02,17823.070312,17951.779297,17731.300781,76270000,17832.990234,17832.990234,-0.9926,0.147,0.075,0.778
1612,2015-01-05,17821.300781,17821.300781,17475.929688,116160000,17501.650391,17501.650391,-0.9973,0.171,0.05,0.779
1613,2015-01-06,17504.179688,17581.050781,17262.369141,101870000,17371.640625,17371.640625,-0.9895,0.141,0.062,0.796
1614,2015-01-07,17374.779297,17597.080078,17374.779297,91030000,17584.519531,17584.519531,-0.9968,0.178,0.058,0.765
1615,2015-01-08,17591.970703,17916.039062,17591.970703,114890000,17907.869141,17907.869141,-0.9994,0.311,0.049,0.639
1616,2015-01-09,17911.019531,17915.320312,17686.089844,93390000,17737.369141,17737.369141,-0.9986,0.227,0.054,0.72
1617,2015-01-12,17742.050781,17793.880859,17571.580078,92500000,17640.839844,17640.839844,-0.9961,0.185,0.067,0.749
1618,2015-01-13,17645.019531,17923.009766,17498.230469,99360000,17613.679688,17613.679688,-0.9956,0.205,0.07,0.726
1619,2015-01-14,17609.060547,17609.060547,17264.900391,109180000,17427.089844,17427.089844,-0.9978,0.207,0.061,0.732
1620,2015-01-15,17436.300781,17517.410156,17298.039062,94520000,17320.710938,17320.710938,-0.9789,0.114,0.061,0.825
1621,2015-01-16,17320.0,17528.369141,17243.550781,140480000,17511.570312,17511.570312,-0.9979,0.226,0.098,0.676
1622,2015-01-20,17516.960938,17588.699219,17346.730469,119600000,17515.230469,17515.230469,-0.9873,0.147,0.069,0.785
1623,2015-01-21,17509.960938,17599.580078,17396.039062,95530000,17554.279297,17554.279297,-0.9921,0.139,0.056,0.806
1624,2015-01-22,17557.289062,17840.890625,17482.539062,111980000,17813.980469,17813.980469,-0.9955,0.159,0.032,0.809
1625,2015-01-23,17812.5,17812.5,17667.529297,97110000,17672.599609,17672.599609,-0.9923,0.183,0.078,0.739
1626,2015-01-26,17668.109375,17696.359375,17567.599609,87220000,17678.699219,17678.699219,-0.9951,0.185,0.071,0.744
1627,2015-01-27,17638.529297,17638.529297,17288.310547,135940000,17387.210938,17387.210938,-0.9966,0.212,0.077,0.711
1628,2015-01-28,17402.910156,17484.410156,17189.0,115980000,17191.369141,17191.369141,-0.9893,0.139,0.057,0.805
1629,2015-01-29,17195.289062,17433.130859,17136.300781,111690000,17416.849609,17416.849609,-0.9959,0.182,0.048,0.77
1630,2015-01-30,17416.849609,17419.900391,17156.820312,168560000,17164.949219,17164.949219,-0.9874,0.114,0.038,0.848
1631,2015-02-02,17169.990234,17367.679688,17037.759766,108090000,17361.039062,17361.039062,-0.9948,0.155,0.058,0.787
1632,2015-02-03,17369.970703,17670.759766,17369.970703,112860000,17666.400391,17666.400391,-0.9527,0.101,0.055,0.844
1633,2015-02-04,17664.990234,17782.220703,17603.210938,102560000,17673.019531,17673.019531,-0.9974,0.228,0.043,0.729
1634,2015-02-05,17677.259766,17889.580078,17677.259766,79890000,17884.880859,17884.880859,-0.9349,0.11,0.082,0.807
1635,2015-02-06,17881.539062,17951.089844,17764.400391,93610000,17824.289062,17824.289062,-0.9856,0.126,0.072,0.802
1636,2015-02-09,17821.490234,17821.490234,17685.320312,81590000,17729.210938,17729.210938,-0.9958,0.208,0.063,0.729
1637,2015-02-10,17736.150391,17890.339844,17729.240234,89930000,17868.759766,17868.759766,-0.9864,0.176,0.107,0.716
1638,2015-02-11,17867.859375,17897.210938,17759.650391,89890000,17862.140625,17862.140625,-0.9953,0.149,0.033,0.818
1639,2015-02-12,17862.140625,17975.650391,17862.140625,117160000,17972.380859,17972.380859,-0.9781,0.139,0.071,0.79
1640,2015-02-13,17968.650391,18037.410156,17961.759766,85230000,18019.349609,18019.349609,-0.9984,0.242,0.034,0.724
1641,2015-02-17,18019.800781,18052.009766,17951.410156,98760000,18047.580078,18047.580078,-0.9972,0.204,0.059,0.737
1642,2015-02-18,18045.720703,18048.699219,17982.199219,75090000,18029.849609,18029.849609,-0.9974,0.203,0.035,0.761
1643,2015-02-19,18028.669922,18028.669922,17924.599609,79130000,17985.769531,17985.769531,-0.7991,0.129,0.116,0.755
1644,2015-02-20,17985.769531,18144.289062,17878.369141,111390000,18140.439453,18140.439453,-0.9964,0.176,0.068,0.756
1645,2015-02-23,18140.759766,18141.210938,18054.839844,83670000,18116.839844,18116.839844,-0.9704,0.123,0.076,0.801
1646,2015-02-24,18112.570312,18231.089844,18098.730469,79310000,18209.189453,18209.189453,-0.983,0.135,0.074,0.791
1647,2015-02-25,18208.669922,18244.380859,18182.759766,80480000,18224.570312,18224.570312,-0.9816,0.138,0.083,0.779
1648,2015-02-26,18224.410156,18239.429688,18157.070312,81500000,18214.419922,18214.419922,-0.9936,0.173,0.048,0.779
1649,2015-02-27,18213.259766,18213.259766,18132.380859,101110000,18132.699219,18132.699219,-0.9345,0.097,0.066,0.837
1650,2015-03-02,18134.050781,18288.630859,18122.589844,89790000,18288.630859,18288.630859,-0.9935,0.168,0.068,0.764
1651,2015-03-03,18281.949219,18281.949219,18136.880859,83830000,18203.369141,18203.369141,-0.8805,0.113,0.089,0.798
1652,2015-03-04,18203.369141,18203.369141,18029.5,80900000,18096.900391,18096.900391,-0.9976,0.171,0.036,0.793
1653,2015-03-05,18096.900391,18160.349609,18087.650391,75840000,18135.720703,18135.720703,-0.9973,0.183,0.084,0.733
1654,2015-03-06,18135.720703,18135.720703,17825.150391,113350000,17856.779297,17856.779297,-0.998,0.205,0.045,0.749
1655,2015-03-09,17856.560547,18031.039062,17856.560547,85820000,17995.720703,17995.720703,-0.989,0.136,0.046,0.818
1656,2015-03-10,17989.560547,17989.560547,17662.939453,120450000,17662.939453,17662.939453,-0.975,0.122,0.068,0.81
1657,2015-03-11,17662.939453,17731.779297,17627.0,102120000,17635.390625,17635.390625,-0.9853,0.161,0.091,0.748
1658,2015-03-12,17626.839844,17900.099609,17620.490234,111550000,17895.220703,17895.220703,-0.9919,0.151,0.083,0.766
1659,2015-03-13,17889.050781,17889.050781,17629.890625,113620000,17749.310547,17749.310547,-0.9761,0.126,0.087,0.787
1660,2015-03-16,17751.240234,17988.5,17751.240234,101760000,17977.419922,17977.419922,-0.994,0.151,0.057,0.793
1661,2015-03-17,17972.220703,17972.220703,17785.789062,82560000,17849.080078,17849.080078,0.77,0.063,0.084,0.853
1662,2015-03-18,17846.800781,18097.119141,17697.519531,130950000,18076.189453,18076.189453,-0.9013,0.096,0.055,0.849
1663,2015-03-19,18072.580078,18072.990234,17934.240234,107820000,17959.029297,17959.029297,0.6897,0.088,0.106,0.805
1664,2015-03-20,17961.130859,18197.289062,17961.130859,333870000,18127.650391,18127.650391,-0.9954,0.134,0.045,0.821
1665,2015-03-23,18136.730469,18205.929688,18116.039062,98030000,18116.039062,18116.039062,-0.9874,0.139,0.049,0.812
1666,2015-03-24,18110.869141,18149.240234,18010.439453,87190000,18011.140625,18011.140625,-0.1068,0.095,0.099,0.806
1667,2015-03-25,18012.609375,18041.970703,17718.539062,106560000,17718.539062,17718.539062,-0.991,0.161,0.095,0.745
1668,2015-03-26,17716.269531,17759.509766,17579.269531,117740000,17678.230469,17678.230469,-0.9944,0.16,0.079,0.761
1669,2015-03-27,17673.630859,17729.140625,17630.490234,103220000,17712.660156,17712.660156,-0.9595,0.11,0.075,0.815
1670,2015-03-30,17727.480469,18008.640625,17727.480469,104040000,17976.310547,17976.310547,-0.9981,0.215,0.053,0.732
1671,2015-03-31,17965.369141,17965.369141,17773.019531,119470000,17776.119141,17776.119141,-0.9908,0.128,0.053,0.819
1672,2015-04-01,17778.519531,17778.519531,17585.009766,103360000,17698.179688,17698.179688,-0.9801,0.125,0.071,0.804
1673,2015-04-02,17699.519531,17815.029297,17673.490234,87370000,17763.240234,17763.240234,-0.9878,0.131,0.055,0.814
1674,2015-04-06,17755.5,17941.789062,17646.800781,100850000,17880.849609,17880.849609,-0.9797,0.122,0.065,0.812
1675,2015-04-07,17884.320312,17983.119141,17871.210938,72150000,17875.419922,17875.419922,-0.9962,0.188,0.071,0.741
1676,2015-04-08,17877.619141,17976.199219,17822.230469,76820000,17902.509766,17902.509766,-0.9938,0.145,0.051,0.804
1677,2015-04-09,17902.509766,17984.220703,17823.099609,86740000,17958.730469,17958.730469,-0.9943,0.156,0.053,0.791
1678,2015-04-10,17956.730469,18066.759766,17945.550781,116410000,18057.650391,18057.650391,-0.9892,0.097,0.041,0.862
1679,2015-04-13,18052.320312,18107.570312,17974.810547,120090000,17977.039062,17977.039062,-0.979,0.103,0.053,0.844
1680,2015-04-14,17979.109375,18075.599609,17905.480469,82830000,18036.699219,18036.699219,-0.9888,0.14,0.078,0.781
1681,2015-04-15,18045.710938,18160.519531,18045.710938,113610000,18112.609375,18112.609375,-0.9744,0.123,0.064,0.813
1682,2015-04-16,18106.269531,18169.259766,18063.859375,89520000,18105.769531,18105.769531,-0.9832,0.121,0.06,0.82
1683,2015-04-17,18102.560547,18102.560547,17748.529297,138860000,17826.300781,17826.300781,-0.99,0.135,0.068,0.796
1684,2015-04-20,17841.179688,18092.220703,17841.179688,103160000,18034.929688,18034.929688,-0.9952,0.165,0.064,0.771
1685,2015-04-21,18034.230469,18109.699219,17929.630859,95180000,17949.589844,17949.589844,-0.9894,0.113,0.034,0.853
1686,2015-04-22,17950.820312,18056.019531,17887.759766,91260000,18038.269531,18038.269531,-0.9638,0.106,0.074,0.82
1687,2015-04-23,18031.900391,18133.029297,17966.769531,100240000,18058.689453,18058.689453,-0.9801,0.097,0.054,0.849
1688,2015-04-24,18056.419922,18108.869141,18009.080078,119130000,18080.140625,18080.140625,-0.9867,0.12,0.052,0.828
1689,2015-04-27,18097.890625,18175.560547,18024.660156,121110000,18037.970703,18037.970703,-0.9905,0.166,0.073,0.761
1690,2015-04-28,18035.900391,18119.650391,17917.359375,124930000,18110.140625,18110.140625,-0.9891,0.126,0.068,0.806
1691,2015-04-29,18093.689453,18096.460938,17953.689453,102080000,18035.529297,18035.529297,-0.9691,0.14,0.103,0.757
1692,2015-04-30,18033.330078,18033.330078,17774.890625,129180000,17840.519531,17840.519531,-0.989,0.146,0.062,0.792
1693,2015-05-01,17859.269531,18028.890625,17859.269531,91700000,18024.060547,18024.060547,-0.9959,0.149,0.019,0.832
1694,2015-05-04,18026.019531,18133.759766,18026.019531,86010000,18070.400391,18070.400391,-0.9975,0.147,0.023,0.83
1695,2015-05-05,18062.529297,18086.009766,17905.710938,95340000,17928.199219,17928.199219,-0.9891,0.168,0.094,0.738
1696,2015-05-06,17934.810547,18019.75,17733.119141,100430000,17841.980469,17841.980469,-0.9861,0.133,0.065,0.802
1697,2015-05-07,17840.25,17973.070312,17796.939453,80920000,17924.060547,17924.060547,-0.9851,0.115,0.046,0.839
1698,2015-05-08,17933.640625,18205.230469,17933.640625,94960000,18191.109375,18191.109375,-0.9337,0.118,0.079,0.803
1699,2015-05-11,18187.779297,18199.949219,18089.109375,86050000,18105.169922,18105.169922,-0.9826,0.126,0.086,0.788
1700,2015-05-12,18096.160156,18119.179688,17924.800781,89270000,18068.230469,18068.230469,-0.9751,0.136,0.079,0.786
1701,2015-05-13,18070.369141,18132.789062,18039.199219,85180000,18060.490234,18060.490234,-0.9954,0.15,0.06,0.789
1702,2015-05-14,18062.490234,18255.210938,18062.490234,91580000,18252.240234,18252.240234,-0.9933,0.145,0.031,0.824
1703,2015-05-15,18251.970703,18272.720703,18215.070312,108220000,18272.560547,18272.560547,-0.9968,0.154,0.047,0.799
1704,2015-05-18,18267.25,18325.539062,18244.259766,79080000,18298.880859,18298.880859,-0.9976,0.199,0.055,0.746
1705,2015-05-19,18300.480469,18351.359375,18261.349609,87200000,18312.390625,18312.390625,-0.9956,0.136,0.059,0.805
1706,2015-05-20,18315.060547,18350.130859,18272.560547,80190000,18285.400391,18285.400391,-0.9862,0.121,0.056,0.823
1707,2015-05-21,18285.869141,18314.890625,18249.900391,84270000,18285.740234,18285.740234,-0.9089,0.107,0.089,0.804
1708,2015-05-22,18286.869141,18286.869141,18217.140625,78890000,18232.019531,18232.019531,-0.9847,0.124,0.085,0.791
1709,2015-05-26,18229.75,18229.75,17990.019531,109440000,18041.539062,18041.539062,-0.9963,0.155,0.046,0.799
1710,2015-05-27,18045.080078,18190.349609,18045.080078,96400000,18162.990234,18162.990234,-0.9969,0.195,0.073,0.732
1711,2015-05-28,18154.140625,18154.140625,18066.400391,67510000,18126.119141,18126.119141,-0.9739,0.141,0.09,0.769
1712,2015-05-29,18128.119141,18128.119141,17967.740234,139810000,18010.679688,18010.679688,-0.9981,0.188,0.082,0.73
1713,2015-06-01,18017.820312,18105.830078,17982.060547,85640000,18040.369141,18040.369141,-0.9973,0.182,0.037,0.782
1714,2015-06-02,18033.330078,18091.869141,17925.330078,77550000,18011.939453,18011.939453,-0.8895,0.094,0.066,0.84
1715,2015-06-03,18018.419922,18168.089844,18010.419922,73120000,18076.269531,18076.269531,-0.9732,0.12,0.08,0.8
1716,2015-06-04,18072.470703,18087.150391,17876.949219,93470000,17905.580078,17905.580078,-0.952,0.115,0.093,0.792
1717,2015-06-05,17905.380859,17940.779297,17822.900391,89140000,17849.460938,17849.460938,-0.7505,0.078,0.075,0.847
1718,2015-06-08,17849.460938,17852.349609,17760.609375,86300000,17766.550781,17766.550781,-0.0559,0.072,0.071,0.857
1719,2015-06-09,17766.949219,17817.830078,17714.970703,90550000,17764.039062,17764.039062,-0.9899,0.141,0.081,0.778
1720,2015-06-10,17765.380859,18045.140625,17765.380859,96980000,18000.400391,18000.400391,-0.9606,0.111,0.071,0.818
1721,2015-06-11,18001.269531,18109.769531,18001.269531,89490000,18039.369141,18039.369141,-0.9489,0.133,0.105,0.762
1722,2015-06-12,18035.830078,18035.830078,17857.070312,83760000,17898.839844,17898.839844,-0.9925,0.134,0.065,0.8
1723,2015-06-15,17890.759766,17890.759766,17698.419922,91920000,17791.169922,17791.169922,-0.9853,0.141,0.073,0.786
1724,2015-06-16,17787.429688,17919.619141,17774.119141,77510000,17904.480469,17904.480469,-0.9938,0.154,0.075,0.771
1725,2015-06-17,17909.580078,17998.0,17839.650391,92410000,17935.740234,17935.740234,-0.9864,0.116,0.047,0.837
1726,2015-06-18,17944.609375,18174.730469,17944.609375,94460000,18115.839844,18115.839844,-0.6708,0.103,0.096,0.801
1727,2015-06-19,18116.240234,18117.710938,18010.580078,258300000,18015.949219,18015.949219,-0.9945,0.144,0.048,0.808
1728,2015-06-22,18027.630859,18181.669922,18027.630859,77780000,18119.779297,18119.779297,-0.9108,0.094,0.079,0.827
1729,2015-06-23,18121.779297,18188.810547,18108.099609,75970000,18144.070312,18144.070312,-0.979,0.145,0.103,0.752
1730,2015-06-24,18139.099609,18139.099609,17966.070312,104980000,17966.070312,17966.070312,-0.9744,0.091,0.041,0.868
1731,2015-06-25,17977.109375,18036.099609,17890.359375,78990000,17890.359375,17890.359375,-0.9828,0.137,0.076,0.787
1732,2015-06-26,17892.029297,18013.150391,17892.029297,158120000,17946.679688,17946.679688,-0.9276,0.123,0.06,0.818
1733,2015-06-29,17936.740234,17936.740234,17590.550781,116340000,17596.349609,17596.349609,-0.9852,0.133,0.08,0.787
1734,2015-06-30,17599.960938,17714.660156,17576.5,126460000,17619.509766,17619.509766,-0.9799,0.118,0.066,0.816
1735,2015-07-01,17638.119141,17801.830078,17638.119141,87010000,17757.910156,17757.910156,-0.9897,0.135,0.035,0.83
1736,2015-07-02,17763.320312,17825.490234,17687.519531,83080000,17730.109375,17730.109375,-0.988,0.143,0.087,0.771
1737,2015-07-06,17728.080078,17734.359375,17564.359375,90130000,17683.580078,17683.580078,-0.9952,0.146,0.044,0.81
1738,2015-07-07,17684.919922,17793.449219,17465.679688,105840000,17776.910156,17776.910156,-0.9963,0.178,0.066,0.756
1739,2015-07-08,17759.009766,17759.009766,17496.220703,69830000,17515.419922,17515.419922,-0.9477,0.116,0.083,0.801
1740,2015-07-09,17530.380859,17764.849609,17530.380859,100520000,17548.619141,17548.619141,-0.9955,0.19,0.07,0.739
1741,2015-07-10,17561.119141,17797.490234,17561.119141,85800000,17760.410156,17760.410156,-0.9695,0.134,0.091,0.775
1742,2015-07-13,17787.269531,17987.570312,17787.269531,86380000,17977.679688,17977.679688,-0.9892,0.155,0.073,0.773
1743,2015-07-14,17974.609375,18072.820312,17956.169922,76740000,18053.580078,18053.580078,-0.9795,0.119,0.079,0.803
1744,2015-07-15,18053.380859,18090.390625,18010.150391,80460000,18050.169922,18050.169922,-0.9845,0.125,0.071,0.804
1745,2015-07-16,18078.160156,18131.609375,18065.330078,85030000,18120.25,18120.25,-0.9424,0.129,0.111,0.76
1746,2015-07-17,18117.580078,18121.119141,18032.060547,106510000,18086.449219,18086.449219,-0.9962,0.167,0.072,0.761
1747,2015-07-20,18085.910156,18137.119141,18064.5,75060000,18100.410156,18100.410156,-0.9822,0.17,0.109,0.721
1748,2015-07-21,18096.669922,18096.669922,17868.339844,100170000,17919.289062,17919.289062,-0.9839,0.122,0.071,0.807
1749,2015-07-22,17918.349609,17919.349609,17807.410156,112370000,17851.039062,17851.039062,-0.9915,0.119,0.044,0.836
1750,2015-07-23,17853.779297,17860.949219,17705.029297,88600000,17731.919922,17731.919922,-0.9919,0.129,0.049,0.822
1751,2015-07-24,17731.050781,17756.539062,17553.730469,103470000,17568.529297,17568.529297,-0.9926,0.131,0.062,0.807
1752,2015-07-27,17561.779297,17561.779297,17399.169922,117860000,17440.589844,17440.589844,-0.997,0.159,0.027,0.814
1753,2015-07-28,17449.810547,17650.070312,17449.810547,103450000,17630.269531,17630.269531,-0.9976,0.192,0.045,0.762
1754,2015-07-29,17631.400391,17776.779297,17629.199219,93140000,17751.390625,17751.390625,-0.9935,0.138,0.053,0.809
1755,2015-07-30,17743.240234,17761.25,17640.849609,76650000,17745.980469,17745.980469,-0.9876,0.122,0.062,0.815
1756,2015-07-31,17755.869141,17783.589844,17671.589844,106120000,17689.859375,17689.859375,-0.99,0.138,0.076,0.786
1757,2015-08-03,17696.740234,17704.759766,17496.609375,87880000,17598.199219,17598.199219,-0.9976,0.191,0.047,0.762
1758,2015-08-04,17596.929688,17635.779297,17505.5,99060000,17550.689453,17550.689453,-0.9959,0.173,0.071,0.756
1759,2015-08-05,17555.240234,17661.369141,17492.900391,102450000,17540.470703,17540.470703,-0.9966,0.173,0.061,0.766
1760,2015-08-06,17542.609375,17572.039062,17362.859375,96170000,17419.75,17419.75,-0.9874,0.138,0.085,0.777
1761,2015-08-07,17414.939453,17414.939453,17279.080078,81800000,17373.380859,17373.380859,-0.9924,0.119,0.03,0.851
1762,2015-08-10,17375.179688,17629.130859,17375.179688,92430000,17615.169922,17615.169922,-0.938,0.164,0.132,0.705
1763,2015-08-11,17593.589844,17593.589844,17352.630859,103010000,17402.839844,17402.839844,-0.9862,0.118,0.05,0.832
1764,2015-08-12,17382.929688,17423.900391,17125.810547,120400000,17402.509766,17402.509766,-0.9926,0.144,0.053,0.803
1765,2015-08-13,17401.640625,17481.779297,17341.339844,88550000,17408.25,17408.25,-0.9301,0.082,0.062,0.856
1766,2015-08-14,17410.119141,17492.900391,17394.060547,82120000,17477.400391,17477.400391,-0.9931,0.147,0.061,0.792
